Node,word,frequency_word,shortest_path,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,Class_degree_centralitylow,Class_degree_centralitymedium,Class_degree_centralityhigh,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_closeness_centralitylow,Class_closeness_centralitymedium,Class_closeness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
26,boost,2,"[626, 652, 92, 289, 168, 26]",0.0075431034482758615,0.0009894225736511984,0.20732797140303844,0.027780709432898152,3.499838211824767e-05,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
799,ad,1,"[626, 652, 751, 903, 68, 799]",0.004310344827586207,0.00011427719293940298,0.20910319963947724,0.023809523809523808,3.3594588673301454e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
243,rium,1,"[626, 615, 646, 500, 714, 160, 243]",0.004310344827586207,3.60510606272731e-05,0.2,0.023809523809523808,3.30222826385071e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
294,pj,1,"[626, 652, 256, 133, 294]",0.004310344827586207,0.00045103989276851897,0.21014492753623187,0.023809523809523808,3.238469308810821e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
135,build,0,"[626, 615, 610, 468, 323, 135]",0.0075431034482758615,0.0010312980982413215,0.20849247360143788,0.01897316145499505,3.2167617010896306e-05,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
532,aarxivv,1,"[626, 615, 373, 30, 900, 44, 532]",0.004310344827586207,0.0003513865060650975,0.1969439728353141,0.023809523809523808,3.185443793083475e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
725,metaanalysis,1,"[626, 652, 725]",0.004310344827586207,0.0001200837448895571,0.21794269610145608,0.03380889722138788,3.176832378180226e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
636,formation,1,"[626, 624, 704, 356, 636]",0.004310344827586207,0.0003635404393440441,0.21187214611872146,0.023809523809523808,3.1101992797432723e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
295,quarter,1,"[626, 615, 373, 465, 346, 872, 295]",0.004310344827586207,0.000446598607154641,0.20535516707236115,0.023809523809523808,3.091606243979496e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
181,cohen,1,"[626, 652, 256, 133, 181]",0.004310344827586207,0.00029099220749029443,0.2099072608007238,0.023809523809523808,2.9303190465557135e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
244,support,0,"[626, 615, 373, 30, 103, 139, 244]",0.004310344827586207,0.0002934559573508708,0.20319684694547843,0.02944425354505315,2.8894986016709367e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
517,intelr,1,"[626, 615, 610, 468, 553, 470, 517]",0.004310344827586207,0.00017620792665657241,0.2078853046594982,0.0443444527933984,2.8424252480542865e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
566,irisr,1,"[626, 615, 610, 468, 553, 470, 566]",0.004310344827586207,0.00017620792665657241,0.2078853046594982,0.0443444527933984,2.8424252480542865e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
356,share,0,"[626, 624, 704, 356]",0.004310344827586207,0.0008054035097411992,0.21187214611872146,0.023809523809523808,2.7965964672536003e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
690,mechanisms,1,"[626, 624, 137, 690]",0.004310344827586207,0.0012981150882275568,0.21471540953262377,0.023809523809523808,2.7393717574788824e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
288,optic,0,"[626, 652, 256, 133, 288]",0.004310344827586207,0.0021390536567349214,0.20728166182711638,0.023809523809523808,2.714909023975855e-05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
691,caustic,0,"[626, 652, 256, 133, 691]",0.004310344827586207,0.007655970531087058,0.20718910471087296,0.023809523809523808,2.6466128676316795e-05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
148,contains,2,"[626, 615, 610, 468, 553, 470, 148]",0.004310344827586207,0.002514413826924585,0.20872694556905083,0.025872389284879945,2.6300389641344216e-05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
667,mb,1,"[626, 615, 373, 30, 103, 139, 667]",0.004310344827586207,0.0011376093399236404,0.20350877192982456,0.02944425354505315,2.598453084129523e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
386,mm,1,"[626, 615, 646, 579, 891, 387, 386]",0.004310344827586207,4.803632750219502e-05,0.19656852361787758,0.023809523809523808,2.5475374400414245e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,personality,1,"[626, 652, 0]",0.004310344827586207,8.595631082566244e-05,0.21794269610145608,0.04174540515789582,2.5266654822024632e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
189,corresponds,1,"[626, 615, 373, 465, 346, 872, 189]",0.004310344827586207,0.000610247945071849,0.20517355737342471,0.023809523809523808,2.5076776001759966e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
291,generation,1,"[626, 615, 610, 468, 323, 135, 291]",0.004310344827586207,0.0010433506479225994,0.2024432809773124,0.03587176269674402,2.4564849300988106e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
837,display,1,"[626, 615, 373, 30, 755, 236, 837]",0.004310344827586207,5.1040976425475074e-05,0.19782562353442762,0.023809523809523808,2.445064352082675e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
318,salmiya,1,"[626, 652, 92, 289, 210, 318]",0.004310344827586207,1.898340220476859e-05,0.1920132422925719,0.031746031746031744,2.1355552976284396e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
111,addressed,1,"[626, 652, 751, 903, 68, 111]",0.004310344827586207,0.00010618974772398739,0.20882088208820881,0.023809523809523808,2.0994619215421626e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
831,harshith,1,"[626, 652, 92, 289, 210, 831]",0.004310344827586207,0.0005117251019985814,0.19285120532003325,0.023809523809523808,2.045386748561921e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
426,operate,0,"[626, 652, 92, 289, 168, 26, 426]",0.00646551724137931,0.0010782892736800494,0.1979100021326509,0.0270436200834257,1.849630935687952e-05,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
273,rubinstein,1,"[626, 652, 308, 273]",0.004310344827586207,0.0002185689283735496,0.2078853046594982,0.03587176269674402,1.8087846338520975e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
23,im,1,"[626, 652, 201, 81, 177, 23]",0.004310344827586207,0.00017293298835782832,0.19004710219127585,0.023809523809523808,1.7004240882843415e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
408,dyer,1,"[626, 615, 841, 169, 408]",0.004310344827586207,0.00025255687679983654,0.1903199343724364,0.023809523809523808,1.6794607608747095e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
874,speed,1,"[626, 652, 92, 289, 168, 874]",0.004310344827586207,0.0012005579001286386,0.20835204310731925,0.02731944103418578,1.6546543226553245e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
51,kitchen,1,"[626, 615, 841, 190, 205, 51]",0.004310344827586207,0.005269567226264656,0.19897084048027444,0.023809523809523808,1.6255834612032917e-05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
784,gh,1,"[626, 615, 646, 734, 94, 357, 784]",0.004310344827586207,0.00010767095170954638,0.20217864923747278,0.023809523809523808,1.5288404210304686e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
128,turbo,1,"[626, 652, 92, 289, 168, 128]",0.004310344827586207,0.00012191370577987716,0.20310790107244472,0.03380889722138788,1.5108168301881822e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
555,fill,1,"[626, 615, 170, 527, 469, 707, 555]",0.004310344827586207,0.00032464301090239206,0.20585625554569653,0.023809523809523808,1.4550414482044501e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
282,texture,2,"[626, 615, 170, 527, 469, 707, 282]",0.008620689655172414,0.007307438237690388,0.20373216245883644,0.01020408163265306,1.3391344216872764e-05,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1
450,intervention,1,"[626, 615, 841, 169, 408, 450]",0.004310344827586207,0.00012124204692240012,0.18645770544504722,0.023809523809523808,1.337515337618244e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
90,high,0,"[626, 615, 373, 30, 196, 523, 90]",0.004310344827586207,3.688558942768027e-05,0.19611158072696533,0.03380889722138788,1.3315688550331366e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
182,enhancement,1,"[626, 652, 92, 289, 168, 182]",0.004310344827586207,0.0007529239999016121,0.20350877192982456,0.023809523809523808,1.316565500715751e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
881,university,1,"[626, 652, 892, 678, 499, 881]",0.004310344827586207,0.0001451129648463473,0.19926991625509985,0.023809523809523808,1.305299211517917e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
606,gddr,1,"[626, 615, 373, 30, 103, 447, 606]",0.004310344827586207,0.0009538168679793112,0.20103986135181975,0.023809523809523808,1.2910296795230872e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
434,ask,0,"[626, 615, 610, 468, 309, 18, 434]",0.004310344827586207,0.00021437019048625735,0.1939799331103679,0.023809523809523808,1.259831531484563e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
773,hardy,1,"[626, 615, 646, 734, 94, 357, 773]",0.004310344827586207,0.00010605458075382155,0.20160764718661742,0.023809523809523808,1.2151579427611016e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
110,start,0,"[626, 615, 373, 539, 340, 421, 110]",0.004310344827586207,0.0001945202189233068,0.19181479950392724,0.023809523809523808,1.1494197304251073e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
562,reference,0,"[626, 615, 841, 169, 562]",0.004310344827586207,0.0002537556912146548,0.19012497439049375,0.023809523809523808,9.805348508874061e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
890,around,1,"[626, 615, 841, 190, 366, 197, 890]",0.004310344827586207,3.4873340029014615e-06,0.18368962787015045,0.023809523809523808,7.854860926245145e-06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
624,nature,1,"[626, 624]",0.004310344827586207,0.0004400540371471293,0.19965576592082615,0.023809523809523808,7.82984509354831e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
137,control,1,"[626, 624, 137]",0.004310344827586207,0.0007139619989057127,0.20156385751520417,0.023809523809523808,7.123114843106803e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
242,rops,1,"[626, 652, 892, 678, 830, 766, 242]",0.004310344827586207,0.001969427236436383,0.18834990866653137,0.025872389284879945,6.774501442797692e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
640,gt,1,"[626, 652, 92, 289, 686, 640]",0.004310344827586207,0.0005467423400138614,0.19281113650529816,0.025872389284879945,5.051728183411596e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
879,chennai,1,"[626, 652, 92, 289, 835, 43, 879]",0.004310344827586207,0.00011653498871869503,0.19169593059285273,0.025872389284879945,5.0028379730707274e-06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
325,center,1,"[626, 615, 841, 190, 366, 197, 325]",0.004310344827586207,7.052164316978511e-06,0.18379877203406614,0.023809523809523808,4.8373918515779406e-06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
186,gpu,1,"[626, 615, 373, 30, 103, 447, 606, 186]",0.004310344827586207,0.0002882828315048012,0.1862331928557094,0.02731944103418578,4.623839089369842e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
249,lake,2,"[626, 615, 610, 468, 323, 135, 249]",0.0075431034482758615,0.0005614221915941787,0.18819712025958224,0.01897316145499505,4.264842419599284e-06,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
200,u,1,"[626, 615, 170, 527, 277, 22, 213, 200]",0.004310344827586207,0.00022021767731212366,0.18117922686450605,0.025872389284879945,3.6675121426205095e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
729,ice,2,"[626, 652, 92, 289, 686, 640, 729]",0.00646551724137931,0.00027918201560070936,0.18354430379746836,0.025038115242674807,3.539124276973512e-06,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
877,unit,0,"[626, 615, 170, 527, 122, 379, 629, 877]",0.0075431034482758615,0.0008487210673846169,0.1772006874164598,0.02152305761804641,3.1529688241325472e-06,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
596,million,1,"[626, 615, 373, 30, 103, 139, 238, 596]",0.004310344827586207,0.0006360706061251993,0.18612113918973125,0.023809523809523808,2.675539499321038e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
704,divergent,1,"[626, 624, 704]",0.004310344827586207,0.00014483144566208606,0.18303747534516765,0.023809523809523808,1.718578439709405e-06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
537,ram,1,"[626, 615, 373, 30, 103, 139, 667, 537]",0.004310344827586207,0.00010596097549932495,0.17486338797814208,0.023809523809523808,1.5157524324193588e-06,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
853,mj,1,"[626, 615, 841, 190, 53, 114, 853]",0.004310344827586207,0.002901323424707525,0.1744688851287836,0.023809523809523808,1.3579328059882556e-06,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
313,argandplane,1,"[626, 652, 256, 133, 288, 313]",0.004310344827586207,0.002025885080964805,0.1723625557206538,0.023809523809523808,1.328483402749461e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
60,transistor,0,"[626, 615, 170, 527, 469, 707, 282, 60]",0.004310344827586207,0.0004933015426972662,0.18235409707211633,0.023809523809523808,1.0460975671732763e-06,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
17,vortex,0,"[626, 652, 256, 133, 691, 17]",0.004310344827586207,0.003548463549974736,0.17226656766289214,0.023809523809523808,6.810971412093584e-07,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
487,faulkner,1,"[626, 615, 841, 190, 205, 51, 487]",0.004310344827586207,0.0024896237869439807,0.1666367390913988,0.023809523809523808,4.3188429958676794e-07,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
708,contain,0,"[626, 615, 170, 527, 469, 707, 282, 708]",0.004310344827586207,0.0002161501375991644,0.17404351087771944,0.023809523809523808,4.2867644656955927e-07,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
5,map,1,"[626, 615, 170, 527, 469, 707, 282, 5]",0.004310344827586207,0.0002028702555393802,0.17277974306460622,0.023809523809523808,4.251877457094249e-07,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
843,ping,1,"[626, 615, 170, 527, 469, 707, 282, 843]",0.004310344827586207,0.000603466079925248,0.17223459539717892,0.025872389284879945,4.2283405871349565e-07,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
121,shade,0,"[626, 652, 892, 678, 830, 766, 242, 121]",0.003232758620689655,4.586596954715588e-05,0.16229450856942987,0.039997493647456285,3.3004145048584426e-07,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
803,phase,1,"[626, 652, 256, 133, 288, 313, 803]",0.004310344827586207,0.0009312711075236673,0.14795918367346939,0.023809523809523808,4.964476001814856e-08,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
455,hml,1,"[626, 615, 841, 190, 53, 114, 853, 455]",0.004310344827586207,0.0010689239287729724,0.14919614147909968,0.023809523809523808,4.411719812424325e-08,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
108,duality,1,"[626, 652, 256, 133, 691, 17, 108]",0.004310344827586207,0.0006483118905361402,0.148361310951239,0.023809523809523808,1.8234489125680625e-08,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
326,paganin,1,"[626, 615, 841, 190, 205, 51, 487, 326]",0.004310344827586207,0.0003353918216628076,0.14481897627965043,0.023809523809523808,1.2154126294971122e-08,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
770,dm,1,"[626, 652, 256, 133, 288, 313, 803, 770]",0.004310344827586207,0.00014961446576838825,0.13484452194129615,0.023809523809523808,3.0347126876911685e-09,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
